date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:38:01	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-RxwtRcbfPYby8c4zyq3mpMPuKyQ%22	https://footballpeek.com/liga/2020-2021/34	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/34.html	(from https://footballpeek.com/liga/2020-2021/33)
12:38:02	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-Jzl73RBeodsU+9n5wlzCRYgkvNo%22	https://footballpeek.com/ligue-1/2020-2021/35	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/35.html	(from https://footballpeek.com/ligue-1/2020-2021/34)
12:38:03	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-bXf7DFLTrNzB1OWaIjlLuKniess%22	https://footballpeek.com/serie-a/2020-2021/32	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/32.html	(from https://footballpeek.com/serie-a/2020-2021/31)
12:38:04	83702/83702	---MCZ	200	added ('OK')	text/html	etag:W/%22146f6-r4nQnDfqJbp08xuXVG3Orz/9XVU%22	https://footballpeek.com/bundesliga/2020-2021/32	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/32.html	(from https://footballpeek.com/bundesliga/2020-2021/31)
12:38:05	87574/87574	---MCZ	200	added ('OK')	text/html	etag:W/%2215616-Qvi5qEEIGaMAarJvKVVCM7lRf+c%22	https://footballpeek.com/premier-league/2020-2021/34	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/34.html	(from https://footballpeek.com/premier-league/2020-2021/33)
12:38:06	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-FZnU1mMqcavsgSgA9B7ayHahygY%22	https://footballpeek.com/liga/2020-2021/35	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/35.html	(from https://footballpeek.com/liga/2020-2021/34)
12:38:07	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-DxeY62+52Zfl/ISqNPRlEt5t0Fg%22	https://footballpeek.com/ligue-1/2020-2021/36	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/36.html	(from https://footballpeek.com/ligue-1/2020-2021/35)
12:38:08	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-o3XlGrpwrqaYukygiFX3wx5ohPs%22	https://footballpeek.com/serie-a/2020-2021/33	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/33.html	(from https://footballpeek.com/serie-a/2020-2021/32)
12:38:09	83747/83747	---MCZ	200	added ('OK')	text/html	etag:W/%2214723-yEvqUp6BpKjcUFTYPsGg/gL4Tj8%22	https://footballpeek.com/bundesliga/2020-2021/33	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/33.html	(from https://footballpeek.com/bundesliga/2020-2021/32)
12:38:10	87574/87574	---MCZ	200	added ('OK')	text/html	etag:W/%2215616-SYhLlvJlUO11VuiMps9KRpTcm4U%22	https://footballpeek.com/premier-league/2020-2021/35	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/35.html	(from https://footballpeek.com/premier-league/2020-2021/34)
12:38:11	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-Zr3D5ecDEfoPnkBPpvlnZSBvGRw%22	https://footballpeek.com/liga/2020-2021/36	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/36.html	(from https://footballpeek.com/liga/2020-2021/35)
12:38:12	86487/86487	---MCZ	200	added ('OK')	text/html	etag:W/%22151d7-3OKIuLcoNHkT8dPb6Euv6T/i5Ps%22	https://footballpeek.com/ligue-1/2020-2021/37	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/37.html	(from https://footballpeek.com/ligue-1/2020-2021/36)
12:38:13	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-9JWlp6IofNAiXs3hpt8QeqAFtzM%22	https://footballpeek.com/serie-a/2020-2021/34	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/34.html	(from https://footballpeek.com/serie-a/2020-2021/33)
12:38:14	83633/83633	---MCZ	200	added ('OK')	text/html	etag:W/%22146b1-ZwcD9aZJp2XqPVuD2wNlCITdrYk%22	https://footballpeek.com/bundesliga/2020-2021/34	/home/neeraj/websites/FootbalPeek/footballpeek.com/bundesliga/2020-2021/34.html	(from https://footballpeek.com/bundesliga/2020-2021/33)
12:38:15	87853/87853	---MCZ	200	added ('OK')	text/html	etag:W/%221572d-IBGQtlySpx/ZzOiCja3Afmqi0Qg%22	https://footballpeek.com/premier-league/2020-2021/36	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/36.html	(from https://footballpeek.com/premier-league/2020-2021/35)
12:38:16	85489/85489	---MCZ	200	added ('OK')	text/html	etag:W/%2214df1-V7vA2bWIHOKL0tsmpPfeSw7TzA0%22	https://footballpeek.com/liga/2020-2021/37	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/37.html	(from https://footballpeek.com/liga/2020-2021/36)
12:38:17	86376/86376	---MCZ	200	added ('OK')	text/html	etag:W/%2215168-dhx6WeIIjNvVombfve9yo4NZWbU%22	https://footballpeek.com/ligue-1/2020-2021/38	/home/neeraj/websites/FootbalPeek/footballpeek.com/ligue-1/2020-2021/38.html	(from https://footballpeek.com/ligue-1/2020-2021/37)
12:38:18	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-48oq34aHDKqawxOsglatcQkXeQ4%22	https://footballpeek.com/serie-a/2020-2021/35	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/35.html	(from https://footballpeek.com/serie-a/2020-2021/34)
12:38:19	87574/87574	---MCZ	200	added ('OK')	text/html	etag:W/%2215616-AQvTGI+yZG3q2Tt0aV2n1buT8Ck%22	https://footballpeek.com/premier-league/2020-2021/37	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/37.html	(from https://footballpeek.com/premier-league/2020-2021/36)
12:38:20	85381/85381	---MCZ	200	added ('OK')	text/html	etag:W/%2214d85-ayM7N1WiULjjuKfyCSZhtE1/OWE%22	https://footballpeek.com/liga/2020-2021/38	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/38.html	(from https://footballpeek.com/liga/2020-2021/37)
12:38:21	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-c0KXpcqIsKSaK3vDpmraLRV7SDc%22	https://footballpeek.com/serie-a/2020-2021/36	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/36.html	(from https://footballpeek.com/serie-a/2020-2021/35)
12:38:22	87506/87506	---MCZ	200	added ('OK')	text/html	etag:W/%22155d2-LumUJl+FGrMs1tgj2huanBwbl4k%22	https://footballpeek.com/premier-league/2020-2021/38	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/38.html	(from https://footballpeek.com/premier-league/2020-2021/37)
12:38:23	85768/85768	---MCZ	200	added ('OK')	text/html	etag:W/%2214f08-BptSMxpL0K3tje6mwwzllxCBvR8%22	https://footballpeek.com/serie-a/2020-2021/37	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/37.html	(from https://footballpeek.com/serie-a/2020-2021/36)
12:38:24	85657/85657	---MCZ	200	added ('OK')	text/html	etag:W/%2214e99-gZSsWUztLYebfAeiBQEpU8BZkUk%22	https://footballpeek.com/serie-a/2020-2021/38	/home/neeraj/websites/FootbalPeek/footballpeek.com/serie-a/2020-2021/38.html	(from https://footballpeek.com/serie-a/2020-2021/37)
12:38:24	134018/134018	URF---	200	added ('OK%20(cached)')	text/plain		https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	/home/neeraj/websites/FootbalPeek/pagead2.googlesyndication.com/pagead/js/f.txt	(from https://footballpeek.com/)
12:38:25	361819/361819	---M--	200	added ('OK')	image/png	etag:W/%225855b-16ed6f4988d%22	https://footballpeek.com/sprite.750cc3d6b34390a5e7e0269f0dc9bf45.png	/home/neeraj/websites/FootbalPeek/footballpeek.com/sprite.750cc3d6b34390a5e7e0269f0dc9bf45.png	(from https://footballpeek.com/style.bundle.de637f1c7be5f18e0f10.css)
12:38:26	6080/6080	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2217c0-169433d0a07%22	https://footballpeek.com/fontello.f1fb0152c7d99661bbe98ff047e9ca13.eot	/home/neeraj/websites/FootbalPeek/footballpeek.com/fontello.f1fb0152c7d99661bbe98ff047e9ca13.eot	(from https://footballpeek.com/style.bundle.de637f1c7be5f18e0f10.css)
12:38:26	1531/1531	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://footballpeek.com/script.bundle.de637f1c7be5f18e0f10.js	/home/neeraj/websites/FootbalPeek/footballpeek.com/script.bundle.de637f1c7be5f18e0f10.js	(from https://footballpeek.com/)
12:38:26	2864/2864	---M--	200	added ('OK')	application/font-woff2	etag:W/%22b30-169433d09e8%22	https://footballpeek.com/fontello.2568b8f0af54098faf656156dd8ebdf8.woff2	/home/neeraj/websites/FootbalPeek/footballpeek.com/fontello.2568b8f0af54098faf656156dd8ebdf8.woff2	(from https://footballpeek.com/style.bundle.de637f1c7be5f18e0f10.css)
12:38:27	217/217	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2014%20Oct%202020%2010:38:24%20GMT	https://cdnjs.cloudflare.com/ajax/libs/highcharts/7.1.1/highcharts.js	/home/neeraj/websites/FootbalPeek/cdnjs.cloudflare.com/ajax/libs/highcharts/7.1.1/highcharts.js	(from https://footballpeek.com/premier-league)
12:38:27	5912/5912	---M--	200	added ('OK')	application/x-font-ttf	etag:W/%221718-169433d09e8%22	https://footballpeek.com/fontello.3fe09e3e1c685540f22a4c21df69ed03.ttf	/home/neeraj/websites/FootbalPeek/footballpeek.com/fontello.3fe09e3e1c685540f22a4c21df69ed03.ttf	(from https://footballpeek.com/style.bundle.de637f1c7be5f18e0f10.css)
12:38:29	2319/2319	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2290f-16f44046174%22	https://footballpeek.com/fontello.853b3227a076ddc4b2ba1614b97055d1.svg	/home/neeraj/websites/FootbalPeek/footballpeek.com/fontello.853b3227a076ddc4b2ba1614b97055d1.svg	(from https://footballpeek.com/style.bundle.de637f1c7be5f18e0f10.css)
12:38:30	88030/88030	---M--	200	added ('OK')	text/html	etag:W/%22157de-WFEYrDG4NZTuz7CQYP0rZcYeYBw%22	https://footballpeek.com/premier-league/2020-2021/3	/home/neeraj/websites/FootbalPeek/footballpeek.com/premier-league/2020-2021/3.html	(from https://footballpeek.com/premier-league)
12:38:31	85945/85945	---M--	200	added ('OK')	text/html	etag:W/%2214fb9-XPvfD3Q6LVogNYhItP7C5PfRV/U%22	https://footballpeek.com/liga/2020-2021/4	/home/neeraj/websites/FootbalPeek/footballpeek.com/liga/2020-2021/4.html	(from https://footballpeek.com/liga)
